,fold_num,target_score,steps,fit_time,predict_time,accuracy,adjusted_balanced_accuracy,f1_weighted,geometric_mean,roc_auc_ovo,roc_auc_ovr,roc_auc_ovo_weighted,roc_auc_ovr_weighted
2,1,f1_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.5392203330993652,0.04499673843383789,0.6506421381464769,0.31771971571096286,0.6331922947284004,0.5070798446249226,0.7645134586909915,0.7606637894066367,0.7574711556600369,0.7462093029442713
3,1,geometric_mean,"[('select_before', SelectKBest(k=5)), ('clf', BaggingClassifier(base_estimator=GaussianNB(), n_jobs=-1, random_state=2022,
                  verbose=1))]",2.3154408931732178,0.04598283767700195,0.642485248177716,0.36218785634552847,0.6362749973638462,0.5540339076593819,0.7921621592517131,0.7800521598813114,0.7774905961416828,0.7571959148558212
4,1,roc_auc_ovo,"[('select_before', SelectKBest(k=5)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.2195498943328857,0.04209399223327637,0.6515966678236723,0.32215575319447337,0.6340668779784768,0.5099099530984372,0.7917449984794832,0.7797881653147537,0.7772413990689832,0.757393938786264
5,1,roc_auc_ovr,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.5392203330993652,0.04499673843383789,0.6506421381464769,0.31771971571096286,0.6331922947284004,0.5070798446249226,0.7645134586909915,0.7606637894066367,0.7574711556600369,0.7462093029442713
6,1,roc_auc_ovo_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.5392203330993652,0.04499673843383789,0.6506421381464769,0.31771971571096286,0.6331922947284004,0.5070798446249226,0.7645134586909915,0.7606637894066367,0.7574711556600369,0.7462093029442713
7,1,roc_auc_ovr_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.4291443824768066,0.04601144790649414,0.6506421381464769,0.31771971571096286,0.6331922947284004,0.5070798446249226,0.7645134586909915,0.7606637894066367,0.7574711556600369,0.7462093029442713
0,2,accuracy,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.1829757690429688,0.05685091018676758,0.60163569542937,0.28479276257128416,0.5856381885465979,0.4747059980824796,0.732780767391917,0.7352638426617363,0.7326639996599222,0.7342899266594964
1,2,balanced_accuracy,"[('select_before', SelectKBest(k=6)), ('clf', BaggingClassifier(base_estimator=GaussianNB(), n_jobs=-1, random_state=2023,
                  verbose=1))]",2.066328525543213,0.08216309547424316,0.5892126921683317,0.3278783619329786,0.5895253149215269,0.5380182276330882,0.7431723845448973,0.7410085873275601,0.7388272453105541,0.7346874568292502
2,2,f1_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.1829757690429688,0.05685091018676758,0.60163569542937,0.28479276257128416,0.5856381885465979,0.4747059980824796,0.732780767391917,0.7352638426617363,0.7326639996599222,0.7342899266594964
3,2,geometric_mean,"[('select_before', SelectKBest(k=6)), ('clf', BaggingClassifier(base_estimator=GaussianNB(), n_jobs=-1, random_state=2023,
                  verbose=1))]",2.066328525543213,0.08216309547424316,0.5892126921683317,0.3278783619329786,0.5895253149215269,0.5380182276330882,0.7431723845448973,0.7410085873275601,0.7388272453105541,0.7346874568292502
4,2,roc_auc_ovo,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.1160435676574707,0.07652974128723145,0.6052590713805063,0.28094414601142703,0.5853063474269686,0.46209501494178074,0.7371832056344557,0.7383530475034344,0.7359796385038039,0.7371361589777282
5,2,roc_auc_ovr,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.1829757690429688,0.05685091018676758,0.60163569542937,0.28479276257128416,0.5856381885465979,0.4747059980824796,0.732780767391917,0.7352638426617363,0.7326639996599222,0.7342899266594964
6,2,roc_auc_ovo_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.1829757690429688,0.05685091018676758,0.60163569542937,0.28479276257128416,0.5856381885465979,0.4747059980824796,0.732780767391917,0.7352638426617363,0.7326639996599222,0.7342899266594964
7,2,roc_auc_ovr_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.1829757690429688,0.05685091018676758,0.60163569542937,0.28479276257128416,0.5856381885465979,0.4747059980824796,0.732780767391917,0.7352638426617363,0.7326639996599222,0.7342899266594964
0,3,accuracy,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.011401653289795,0.07436323165893555,0.6115983464049762,0.2614859562717346,0.5822328165505404,0.4331765231161516,0.7310527322807251,0.7309763177132016,0.7280392391768057,0.7236644102460826
1,3,balanced_accuracy,"[('select_before', SelectKBest(k=6)), ('clf', GaussianNB())]",1.846219778060913,0.020241498947143555,0.6053007765714948,0.299019578934218,0.5891436903721488,0.48180820858178436,0.7494550323892574,0.7433714452788461,0.7408407694985886,0.729640935925179
2,3,f1_weighted,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.011401653289795,0.07436323165893555,0.6115983464049762,0.2614859562717346,0.5822328165505404,0.4331765231161516,0.7310527322807251,0.7309763177132016,0.7280392391768057,0.7236644102460826
3,3,geometric_mean,"[('select_before', SelectKBest(k=6)), ('clf', GaussianNB())]",1.846219778060913,0.020241498947143555,0.6053007765714948,0.299019578934218,0.5891436903721488,0.48180820858178436,0.7494550323892574,0.7433714452788461,0.7408407694985886,0.729640935925179
4,3,roc_auc_ovo,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.112764358520508,0.08029890060424805,0.6115983464049762,0.2614859562717346,0.5822328165505404,0.4331765231161516,0.7310527322807251,0.7309763177132016,0.7280392391768057,0.7236644102460826
5,3,roc_auc_ovr,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.011401653289795,0.07436323165893555,0.6115983464049762,0.2614859562717346,0.5822328165505404,0.4331765231161516,0.7310527322807251,0.7309763177132016,0.7280392391768057,0.7236644102460826
6,3,roc_auc_ovo_weighted,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.011401653289795,0.07436323165893555,0.6115983464049762,0.2614859562717346,0.5822328165505404,0.4331765231161516,0.7310527322807251,0.7309763177132016,0.7280392391768057,0.7236644102460826
7,3,roc_auc_ovr_weighted,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.011401653289795,0.07436323165893555,0.6115983464049762,0.2614859562717346,0.5822328165505404,0.4331765231161516,0.7310527322807251,0.7309763177132016,0.7280392391768057,0.7236644102460826
0,4,accuracy,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.823324680328369,0.04117465019226074,0.586559399951609,0.2970758634991322,0.5715326069062102,0.49038538036046225,0.7415883676961452,0.7459206439698282,0.7433479947858428,0.7464979641195995
1,4,balanced_accuracy,"[('select_before', SelectKBest(k=4)), ('clf', BaggingClassifier(base_estimator=GaussianNB(), n_jobs=-1, random_state=2025,
                  verbose=1))]",2.1911840438842773,0.05004572868347168,0.5913984998790225,0.32348737309692693,0.5785654705279172,0.5074451205692418,0.7435407175505538,0.7475451858631738,0.7446008214601627,0.7472262911947037
2,4,f1_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.823324680328369,0.04117465019226074,0.586559399951609,0.2970758634991322,0.5715326069062102,0.49038538036046225,0.7415883676961452,0.7459206439698282,0.7433479947858428,0.7464979641195995
3,4,geometric_mean,"[('select_before', SelectKBest(k=4)), ('clf', BaggingClassifier(base_estimator=GaussianNB(), n_jobs=-1, random_state=2025,
                  verbose=1))]",2.1911840438842773,0.05004572868347168,0.5913984998790225,0.32348737309692693,0.5785654705279172,0.5074451205692418,0.7435407175505538,0.7475451858631738,0.7446008214601627,0.7472262911947037
4,4,roc_auc_ovo,"[('select_before', SelectKBest(k=4)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.170722007751465,0.04688310623168945,0.586196467457053,0.29075616591907466,0.5681661881255063,0.47753895644094535,0.7441858137106993,0.7479704648388651,0.7452934208035698,0.7479831120634798
5,4,roc_auc_ovr,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.823324680328369,0.04117465019226074,0.586559399951609,0.2970758634991322,0.5715326069062102,0.49038538036046225,0.7415883676961452,0.7459206439698282,0.7433479947858428,0.7464979641195995
6,4,roc_auc_ovo_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.823324680328369,0.04117465019226074,0.586559399951609,0.2970758634991322,0.5715326069062102,0.49038538036046225,0.7415883676961452,0.7459206439698282,0.7433479947858428,0.7464979641195995
7,4,roc_auc_ovr_weighted,"[('select_before', SelectKBest(k=3)), ('clf', CalibratedClassifierCV(base_estimator=GaussianNB(), method='isotonic',
                       n_jobs=-1))]",2.823324680328369,0.04117465019226074,0.586559399951609,0.2970758634991322,0.5715326069062102,0.49038538036046225,0.7415883676961452,0.7459206439698282,0.7433479947858428,0.7464979641195995
